NUMBER,QUESTION,OPTIONS,SOLUTION,IMAGE Q,ANSWER KEY,IMAGE A
Q11,Identify which of the following structure is a merocrine gland:,"a) 1
b) 2
c) 3
d) 4","sweat gland marked 2 is a merocrine gland.
Eccrine and apocrine are the two types of sweat glands. secretions of the sweat glands are by exocytosis hence they are also known as merocrine sweat glands.
The other structures marked are: 1- Hair follicle, 3- sebaceous gland, 4- Hair shaft.
Glands are divided into holocrine, apocrine, and merocrine on the basis of the manner in which their secretions are poured out of the cells.
In holocrine secretions, the secretory cells themselves are disintegrated. The sebaceous gland and hair follicles are examples.
Merocrine uses exocytosis for secretions. Most of the exocrine glands are merocrine.
In apocrine, product-filled areas of cells are released, the mammary gland is an example.",237-237.PNG,B,267-273.PNG
Q12,what is the blood supply of the structure marked in the image below?,"a) Anterior cerebral artery and middle cerebral artery
b) Anterior cerebral artery and posterior cerebral artery
c) Anterior cerebral artery and anterior communicating artery
d) Middle cerebral artery and posterior cerebral artery","Blood is supplied by the anterior cerebral artery and anterior communicating artery as the marked structure is the anterior part of the corpus callosum.
corpus callosum is the largest fibre pathway of the brain. The parts of the corpus callosum are the rostrum, genu, trunk or body, and splenium.
Anterior cerebral artery is a branch of the internal carotid artery. The frontal branch of the anterior cerebral artery supplies the corpus callosum and the central branch which supplies the rostrum.
The anterior cerebral and anterior communicating artery give rise to anteromedial group which supplies the rostrum of the corpus callosum.",238-238.PNG,C,271-282.PNG
Q13,superior gluteal nerve supplies all of the following structures except:,"a) Gluteus medius
b) Gluteus minimus
c) piriformis
d) Tensor fasciae latae","All of the structures except pyriformis are supplied by the superior gluteal nerve. pyriformis is supplied by the nerve to the piriformis.
The dorsal branches of the L4, L5, and S1 rami give rise to the superior gluteal nerve. It supplies gluteus medius, gluteus minimus, and tensor fasciae latae.
The dorsal branches of the S1 and S2 rami give rise to the nerve to the piriformis.
Gluteus medius and gluteus minimus act as the abductors of the hip joint. Stabilizing the pelvis on the femur during walking is done by these muscles.",,C,272-283.PNG
Q14,Arrange the structures of the cubital fossa in sequence from medial to lateral.,"a) 1,2,3,4
b) 1,3,4,2
c) 1,4,3,2
d) 4,3,2,1","The structures are arranged in the cubital fossa from medial to lateral as follows:
• Median nerve
• Brachial artery
• Tendon of biceps brachii
• Radial nerve
The cubital fossa is a triangular depression in the anterior aspect of the upper forearm. Its roof is formed by the deep fascia of the forearm. The floor of the fossa is formed by the brachialis and supinator.",,C,273-284.PNG
Q15,Arrange the cells according to their positions from the basal layer towards the lumen in the seminiferous tubules.,"a) 1,5,4,2,3
b) 1,2,3,4,5
c) 5,4,3,2,1
d) 5,1,2,3,4","From the basal layer towards the lumen in the seminiferous tubules, the cells are arranged in the order of:
• Myoepithelial cells
• spermatogonia
• primary spermatocyte
• spermatid
• spermatozoa
spermatogenesis is the process in which spermatogonia are transformed into spermatozoa. It begins at puberty.",,D,274-286.PNG
Q16,which skull foramen is formed by 3 bones?,"a) Foramen lacerum
b) Foramen magnum
c) Foramen rotundum
d) Foramen jugulare","Foramen lacerum is formed by three bones.
The three bones involved in the formation of foramen lacerum are:
• petrous part of the temporal bone
• Greater wing of the sphenoid bone
• Basilar part of the occipital bone
The internal carotid artery enters the skull through this foramen.
other options:
option B: Foramen magnum is formed by the occipital bone.
option C: Foramen rotundum is a hole seen in the greater wing of the sphenoid bone.
option D: Foramen jugulare is formed by the petrous part of the temporal bone and occipital bone.",,A,291-302.PNG
Q17,"which marked structure causes lateral rotation, flexion, and abduction at the hip joint, along with flexion at the knee joint?","a) 1
b) 2
c) 3
d) 4","sartorius is involved in lateral rotation, flexion, and abduction at the hip joint, and flexion at the knee. The structure marked '2' is sartorius.
The sartorius muscle is known as the tailor muscle and is also the longest muscle in the body.
origin: Anterior superior iliac spine.
Insertion: Into the superior aspect of the medial surface of the tibial shaft.
Action: Flexion, abduction, and lateral rotation of the thigh; and flexion of the leg.
Innervation: By femoral nerve (L2 and L3)
other options:
option A: Rectus femoris
option C: Gracilis
option D: Adductor longus",239-239.PNG,B,277-288.PNG
Q18,which among the following statements is true regarding the course of the mandibular nerve?,"a) 2,3
b) 1,3
c) 3,4
d) 1,4","The true statements are 2 and 3.
The lingual nerve is a branch from the posterior division of the mandibular nerve, and it arcs around the submandibular duct.
The buccal branch is a branch from the anterior division of the mandibular nerve, and it emerges from behind the mandibular ramus.
The other statements:
1. The auriculotemporal nerve emerges from behind the temporomandibular joint and is a branch from the posterior division of the mandibular nerve.
4. The ophthalmic nerve arises in the middle cranial fossa and is a division of the trigeminal nerve, along with the maxillary and mandibular nerves.",,A,
Q19,Identify the incorrectly matched pair(s) of pharyngeal arch and its artery.,"a) iv, v
b) iii
c) v
d) ii, iii","All the given pairs of pharyngeal arteries and their arteries are correctly matched except for 'v' (option C).
The 6th pharyngeal arch has its blood supply on the left side from the left pulmonary artery and ductus arteriosus, not from the aorta.",,C,
Q20,The rupture of penile urethra does not cause extravasation of blood into which of the following spaces?,"a) superficial perineal pouch
b) Deep perineal pouch
c) Ischiorectal fossa
d) skin around the scrotum","Rupture of the penile urethra causes extravasation of blood into the superficial perineal pouch, scrotum, penis, and then up to the lower anterior abdominal wall.
The superficial perineal pouch is closed posteriorly by attaching the membranous layer of superficial fascia to the posterior margin of the urogenital diaphragm. Thus, commonly there is no extravasation into the deep perineal pouch and the ischiorectal fossa.
extravasation of blood into the deep perineal space is possible but extravasation into the ischioanal fossa due to penile urethral injury is highly unlikely.",,C,279-290.PNG
Q21,which nerve is blocked when local anesthesia is given below the inguinal ligament during femoral vein catheterization?,"a) Femoral nerve
b) Genitofemoral nerve
c) Lateral cutaneous nerve of thigh
d) Ilioinguinal nerve","Genitofemoral nerve is blocked when the local anesthetic is given below the inguinal ligament during femoral vein catheterization.
The genitofemoral nerve originates from the L1 and L2 ventral rami. It divides into the genital and femoral branches.
The femoral branch descends lateral to the external iliac artery to pass behind the inguinal ligament and enter the femoral sheath lateral to the femoral artery.
The genitofemoral nerve gives sensory supply to the anteromedial thigh via the femoral branch. The genital branch supplies skin of the scrotum in males and mons pubis and labium majus in females.",,B,280-291.PNG
Q22,Identify the nerve passing around the marked structure.,"a) common peroneal nerve
b) sural nerve
c) Tibial nerve
d) Femoral nerve","The structure marked in the given image is the neck of fibula. The nerve passing around the neck of fibula is the common peroneal nerve (common fibular nerve).
The common fibular nerve runs obliquely along the lateral side of the popliteal fossa to the fibular head. It then curves laterally around the neck of the fibula and gets divided into superficial and deep fibular nerves.
The common peroneal nerve is more prone to injury as it lies superficial at the level of the lateral aspect of the neck of the fibula. Injury results in foot drop, loss of eversion of the foot, and sensory loss on the dorsum of the foot.",241-240.PNG,A,281-292.PNG
Q23,which of the following cells are present in the molecular layer of the cerebellum?,"a) 1, 2
b) 1, 3
c) 2, 4
d) 2, 3","The molecular layer of the cerebellum contains stellate and basket cells.
The molecular layer is the outermost layer that contains stellate cells and basket cells, and dendrites of purkinje cells. They receive excitatory input from the parallel fibers and form inhibitory synapses on the purkinje cells. This layer contains many myelinated and unmyelinated nerve fibers and appears pale on H&E staining.",,A,283-295.PNG
Q24,Bleeding as shown in the image is due to which of the following vessels?,"a) Bridging veins
b) Middle meningeal artery
c) Lenticulostriate artery
d) vertebral artery","The image showing a bleed over the arachnoid layer but under the dura is suggestive of a subdural hemorrhage. Most commonly, it results from the shearing of cortical bridging veins.
Subdural hemorrhage (SDH) is a collection of blood between the dura and the arachnoid layers of the meninges.
other options:
Middle meningeal artery rupture would result in an extradural hemorrhage.
Lenticulostriate artery would lead to an intraparenchymal hemorrhage.
vertebral artery dissection leads to subarachnoid hemorrhage or sometimes intraparenchymal hemorrhage.",242-241.PNG,A,284-296.PNG
Q25,which of the following statements are true about the internal capsule?,"a) 1, 3, 4
b) 2, 3, 4
c) 1, 2, 4
d) 1, 2, 3","statements 1, 2, and 4 are true about the internal capsule.
The charcot’s artery of hemorrhage is a larger lenticulostriate or lateral striate artery. These arteries are commonly involved in ischemic and hemorrhagic strokes.
The retrolentiform part of the internal capsule carries fibers mainly from optic radiation. A lesion here produces homonymous hemianopia.
The anterior limb of the internal capsule carries fronto-pontine fibers. A lesion here produces confusion, impaired attention, agitation, and dysarthria.
The internal capsule predominantly contains projection fibers, not commissural fibers.",,C,285-298.PNG
Q26,which of the following is not a branch of posterior division of internal iliac artery ?,"a) Iliolumbar artery
b) Lateral sacral artery
c) Inferior gluteal artery
d) superior gluteal artery","The inferior gluteal artery is a branch of the anterior division of the internal iliac artery.
Branches of the anterior trunk of the internal iliac artery: obturator, superior vesical, Inferior vesical, Inferior gluteal, Middle rectal, vaginal, uterine, Internal pudendal artery.
Branches of the posterior trunk of the internal iliac artery: Iliolumbar, Lateral sacral, superior gluteal artery.",,C,
Q27,Identify the incorrect statement regarding the marked structure.,"a) It is the meeting point of frontal, parietal, temporal and sphenoid bones.
b) Blow to the lateral side of the skull injures the marked structure.
c) Accessory middle meningeal artery lies under this structure.
d) It corresponds to site of anterolateral fontanelle of fetal skull.","The structure marked in the image is the pterion. The incorrect statement is statement 3, which is the accessory middle meningeal artery lies under this structure.
The pterion is an H-shaped sutural junction between four bones of the skull: Frontal, squamous part of the temporal, Greater wing of the sphenoid, parietal bone.
The pterion overlies the anterior branch of the middle meningeal artery. any injury to this area may lead to rupture of the middle meningeal artery, leading to extradural hematoma.",243-242.PNG,C,287-300.PNG
Q28,what are the derivatives of the marked cells?,"a) 1, 3, 5, 6
b) 2, 3, 4, 6
c) 1, 2, 3, 6
d) 1, 2, 3, 4","The cells shown in the image are neural crest cells (NCC). NCCs contribute to many organs and tissues.
In the trunk region, they form: Melanocytes, sensory ganglia, sympathetic and enteric neurons, schwann cells, Adrenal medulla cells.
In the cranial region, they contribute to the: Craniofacial skeleton, Neurons for cranial ganglia, satellite glial cells, Melanocytes.
some of the other neural crest derivatives are C cells of the thyroid gland, Conotruncal septum in the heart, odontoblasts, smooth muscle cells to blood vessels to the face and forebrain.",244-243.PNG,C,289-301.PNG
Q29,which of the following muscles form the pelvic diaphragm?,"a) A, B
b) A, B, C, D
c) A, B, D
d) A,D","Iliococcygeus and pubococcygeus are parts of the pelvic diaphragm, which is also known as the levator ani.
The levator ani muscle is a complex unit that consists of 3 muscle components: pubococcygeus, puborectalis, Iliococcygeus.
The obturator internus forms the lateral wall of the ischioanal fossa and is not a part of the levator ani.
The deep transverse perineal muscle is the content of the deep perineal space.",,A,
Q30,which of the following arteries passes in close proximity to the area marked by the arrow in the given image?,"a) Anterior division of middle cerebral artery
b) Anterior division of the middle meningeal artery
c) posterior division of middle cerebral artery
d) stem of middle meningeal artery","The area marked by an arrow in the given image is pterion and the artery that passes in close proximity to this area is the middle meningeal artery.
The pterion is an H shaped sutural junction between four bones of the skull.
It is an important structure as it overlies the anterior branch of the middle meningeal artery and lateral fissure of the cerebral hemisphere. The bone in this area is thin and any injury to this area may lead to rupture of the middle meningeal artery leading to extradural hematoma.",245-244.PNG,B,287-300.PNG
Q31,Fracture of the jugular canal can present as,"a) Loss of taste sensation in anterioir 2/3rd of tongue
b) Loss of taste sensation in posterior 1/3rd of tongue
c) Loss of general sensation in anterior 2/3rd of tongue
d) Loss of motor sensation in anterior 2/3rd of tongue","Fracture of the jugular canal affects glossopharyngeal nerve and presents as loss of taste sensation in the posterior 1/3rd of the tongue.
Both taste and general sensation of the posterior 1/3rd is by the glossopharyngeal nerve. The muscles of the tongue, with the exception of palatoglossus, are supplied by the hypoglossal nerve.
The other nerves passing through the jugular foramen are glossopharyngeal(cranial nerve IX), vagus(cranial nerve X), and accessory nerve(cranial nerve XI).",,B,291-302.PNG
Q32,Injury of the lower brachial plexus leads to klumpke's paralysis. what is the characteristic clinical finding seen in this lesion?,"a) policeman tip hand
b) wrist drop
c) claw hand
d) Horner's syndrome","The characteristic clinical finding in klumpke's paralysis is a complete claw hand.
klumpke's paralysis is caused by injury of the lower trunk of the brachial plexus-mainly T1 and partially C8.
This leads to paralysis of the intrinsic muscles of the hand (T1) that are responsible for flexion at metacarpophalangeal joints (MCP) and extension at interphalangeal joints(PIP and DIP). The unopposed action of extensor digitorum at MCP causes hyperextension. The unopposed action of flexor digitorum superficialis and profundus at PIP and DIP causes flexion. Thus giving rise to the characteristic claw hand.
other options:
A: Policeman tip deformity is a finding of Erb's palsy.
B: wrist drop is a feature of radial nerve injury.
D: Horner's syndrome may occur in one-third of the cases of klumpke's paralysis and is not a characteristic finding.",,C,292-303.PNG
Q33,Identify the liver segment marked in the image below:,"a) V
b) IVa
c) VII
d) III","The liver segment highlighted in green in this CT section is segment V. The section of the CT given is taken below the portal vein as the cross-section of the portal vein before its bifurcation can be viewed.
couinaud classification is the commonly used classification of the liver. It divides the liver is divided into eight segments. It is based on the distribution of portal venous branches in the liver parenchyma. Each segment has its own vascular supply, biliary drainage, and lymphatic drainage.",246-245.PNG,A,294-307.PNG
Q34,which of the following lobes of the lung is affected when there is aspiration in supine position?,"a) Lingula
b) upper part of right inferior lobe
c) Right superior lobe
d) Right middle lobe","The upper part of the right inferior lobe is prone to aspiration in the supine position. It is commonly seen in alcoholics.
The posterior segment of the right superior lobe and the superior segment of the inferior lobes are the most commonly involved lung sites when aspiration occurs in a recumbent patient.
The location of aspiration depends on the position of the patient since it is gravity-dependent.",,B,
Q35,Identify the cranial nerve that arises from the marked part.,"a) occulomotor nerve
b) Glossopharyngeal nerve
c) Abducens nerve
d) Facial nerve","The structure marked in the image is the abducens nerve that arises from the pontomedullary junction.
In the groove between the medulla and pons, abducens, facial, and vestibulocochlear nerves emerge arranged medially to laterally.
The abducens nerve is the 6th cranial nerve that arises from the brainstem at the pontomedullary junction, passes through Dorello's canal, and enters the cavernous sinus. It then enters the orbit through the common tendinous ring in the superior orbital fissure to supply the lateral rectus.",247-246.PNG,C,
Q36,which of the following are a part of the limbic system?,"a) 1, 2
b) 1, 3
c) 2, 3
d) 1, 2, 3","The amygdala, hippocampus, and thalamus are all a part of the limbic system.
The limbic system refers to the interconnected neuronal circuit in the basal part of the brain that controls emotional behavior and other vegetative functions.
The limbic system includes the subcallosal gyrus, cingulate gyrus, parahippocampal gyrus, Hippocampal formation, Amygdaloid nucleus, Mammillary bodies, Anterior thalamic nucleus, Hypothalamus.",,D,296-308.PNG
Q37,A 5o-year-old male presented with a positive Trendelenburg test on the right side. Identify the nerve injured.,"a) Right inferior gluteal nerve
b) Right superior gluteal nerve
c) Left superior gluteal nerve
d) Left inferior gluteal nerve","positive Trendelenburg test on the right side indicates a right superior gluteal nerve injury.
when the patient stands on his right foot, there is drooping of the left pelvis, this is a positive Trendelenburg test on the right side.
The gluteus medius and minimus are powerful abductors of the hip supplied by the superior gluteal nerve.
Normally, when the leg is lifted off the ground, the gluteus medius and minimus on the opposite (unsupported) side exert traction on the hip bone.
If the gluteus medius and minimus are paralyzed, the pelvis drops on the contralateral side. This is known as a positive Trendelenburg sign.",nan,B,nan
