NUMBER,QUESTION,OPTIONS,SOLUTION,IMAGE Q,ANSWER KEY,IMAGE A
Question 11,Assertion: RMP is dependent on proteins and phosphate ions. Reason: Diffusion potential can be calculated using Nernst Equation.,"a) The assertion is independently a true statement, but the reasons is independently a false statement.
b) The assertion is independently a false statement, but the reasons is independently a true statement.
c) Both assertion and reason are independently true and the reason is not the correct explanation for the assertion
d) Both assertion and reason are independently true and the reason is the correct explanation for the assertion","Both assertion and reason are independently true and the reason is not the correct explanation for the assertion.
Resting membrane potential (RMP) is the difference in the electrical potentials between the cytoplasm of the cell and the extracellular space. It represents an equilibrium situation where the concentration gradient of ions across the membrane is equal and opposite to the electrical gradients.
Resting membrane potential is primarily influenced by sodium (Na+) and potassium (k+) ions, along with negatively charged intracellular proteins and organic phosphates. In neurons, the concentration of potassium is higher inside the cell, while sodium ions exhibit the opposite distribution. The establishment of this concentration difference is facilitated by the Na, k ATpase pump. potassium ions passively move out of the cell, while sodium ions move into the cell.
The Goldman-Hodgkin-katz equation is utilized to calculate the resting membrane potential since multiple ions are involved. Among these ions, potassium, which has the greatest conductance across the membrane at rest, becomes the primary contributor to the resting membrane potential.
Goldman-Hodgkin-katz equation
The Nernst equation establishes a connection between the diffusion potential and the ion concentration difference across a membrane. The magnitude of the Nernst potential is determined by the ratio of the ion concentrations on the two sides of the membrane.
Nernst equation :
EMF(millivolts) = [61/z] X log [co / ci]
• EMF = electromotive force (Nernst potential)
• z = charge of ion
• co = concentration outside
• ci = concentration inside",,C,630-542.PNG
Question 12,windkessel effect is shown by all except ____,"a) Radial artery
b) Renal Artery
c) Aorta
d) carotid artery","windkessel effect is shown by all except the radial artery.
The windkessel effect is seen in the large elastic arteries like the aorta, carotid, and renal artery. The elasticity or windkessel effect is the exclusive property of large and elastic vessels. These vessels when stretched undergo elastic recoil.
The aorta is stretched during systole. This expansion causes temporary storage of blood, allowing more blood to enter the aorta. This buffer stock of blood is released during diastole, to maintain organ perfusion even during diastole.
The image given below shows the windkessel effect seen in the aorta.
several methods can be used to evaluate the elastic properties of the aortic windkessel in living humans. one simple approach is to measure the pulse wave velocity along the aorta, where a higher velocity indicates increased stiffness and elastic resistance. Alternative methods involve assessing the ratio between pulse pressure and changes in aortic volume (delta P/delta v). These methods can be noninvasively performed using ultrasound or tomographic techniques.",,A,631-543.PNG
Question 13,Increase in blood pressure at the beginning of valsalva maneuver is due to_________,"a) Increase in intrathoracic pressure adding to left ventricular pressure
b) Increase in intrathoracic pressure adding to aortic pressure
c) Increase in left atrial pressure
d) Increase in left ventricular volume","Increase in blood pressure at the beginning of the valsalva maneuver is due to increase in intrathoracic pressure adding to aortic pressure.
valsalva maneuver involves the performance of forced expiration against a closed glottis. It occurs during coughing, defecation, and heavy lifting. At the onset of straining, the blood pressure is raised because the increase in intrathoracic pressure is added to the pressure of the blood in the aorta. The pressure then falls as the high intrathoracic pressure compresses the veins and decreases the cardiac output.
when the glottis is opened and intrathoracic pressure returns to its normal state, cardiac output is regained, but there is constriction in the peripheral vessels. As a result, blood pressure elevates beyond the normal range, which triggers the baroreceptors, leading to bradycardia and a subsequent decrease in pressure back to normal levels.",619-537.PNG,B,
Question 14,which of the following statements is false about male sexual development?,"a) At eight weeks the embryo is bipotent.
b) wolffian duct develops into epidymis and vas deferens on either side of the body.
c) Mullerian inhibiting substance inhibits mullerian duct.
d) Dihydrotestosterone leads to the development of secondary sexual characters and external genitalia.","The embryo is bipotent till seven weeks of gestation, not eight.
At the seventh week, the embryo contains both male and female primordial genital ducts. In the case of a female fetus, uterine tubes and the uterus develops from the Mullerian duct. In case of a male fetus, the wolffian duct system on each side develops into the epididymis and vas deferens. Testosterone is secreted by the Leydig cells of the fetal testis and MIS (Mullerian inhibiting substance) is secreted by the Sertoli cells. MIS is an amino acid that belongs to the family of transforming growth factor β (TGF-β). MIS causes apoptosis of the Mullerian ducts on the side on which it is secreted.
Dihydrotestosterone, a metabolite of testosterone is responsible for the formation of male external genitalia and male secondary sex characteristics. Development of the vas deferens, epididymis, and other structures from the wolffian ducts is due to the action of testosterone.",,A,632-544.PNG
Question 15,The upstroke of action potential (phase o) in the sinoatrial node is due to ______________ ?,"a) sodium influx via voltage gated sodium channels
b) Calcium currents only
c) potassium efflux
d) Influx of both sodium and calcium","The upstroke of action potential (phase o) in the sinoatrial node is due to calcium currents only. It occurs due to the influx of ca2+ ions by the opening of voltage-gated L-type channels.
The action potential of the SA node differs from that of the atria, ventricles, and purkinje fibres in the following ways: (1) In the absence of neural input, the SA node demonstrates automaticity and the ability to produce its own action potentials. (2) It has an unstable resting membrane potential. (3) It has no sustained plateau.
The resting membrane potential (RMp) of the SA node is -55 to -6o millivolts. phases of this potential are:
• phase o (upstroke wave)- This is due to the influx of ca2+ ions by the opening of voltage-gated L-type channels.
• phase 3 (Downstroke wave)- This is due to the efflux of K+ leading to repolarization. (option c)
• phase 4 (prepotential)- Because of ongoing K+ efflux, hyperpolarization sets in. This makes the channel more permeable to Na+ ions and since these Na+ channels are activated during hyperpolarization they are referred to as funny currents (Ih/ If). They form the first half of the pre-potential. The second half of the prepotential is completed by the opening of the voltage-gated T-(transient) type ca2+ channel. The slope of phase 4 in the SA node determines the heart rate.",,B,633-545.PNG
Question 16,which of the following types of pain stimulus is associated with the Carrageenan-induced experimental pain model?,"a) Inflammatory stimulus
b) Acute noxious stimulus
c) Deep boring stimulus
d) Neuropathic stimulus","The carrageenan-induced pain model also called the carrageenan-Induced paw Edema model is a well-known model of acute inflammation.
It is employed to evaluate the anti-inflammatory properties of a variety of synthetic and natural substances. A non-antigenic phlogistic polysaccharide derived from red seaweed, carrageenan is frequently added to processed foods as a thickening, stabilising, gelling, and emulsifying agent. The activation of the complement system and inflammatory mediators is caused by the sulphated sugars found in carrageenan.
carrageenan is injected subcutaneously into the plantar surface of the rat paw to cause inflammation. This process results in temporary inflammation and acute swelling, which peaks 3 to 5 hours after injection and subsides in 24 hours.
postcapillary venules dilate due to the action of carrageenan, causing inflammatory cells and fluid to exude. During this process, a number of proinflammatory mediators are released. The cyclooxygenase pathway's activation is commonly associated with the carrageenan model. A biphasic curve represents the edema caused by carrageenan.
part of the initial phase of inflammation caused by carrageenan is attributed to injection trauma and the release of acute phase mediators, particularly bradykinin, histamine, and serotonin. The second phase of carrageenan-induced inflammation, which happens about three hours after carrageenan is added, is mostly caused by prostaglandins.",,A,
Question 17,Insulin-independent glucose transporter is present in all of the following except?,"a) Brain
b) Adipose tissue
c) RBC
d) pancreas","Insulin-dependent (not independent) glucose transporter is found in the adipose tissue.
Glucose uptake by skeletal muscle, cardiac muscle and adipose tissues is via GLUT-4 which is insulin-dependent.
In the cytoplasm of insulin-sensitive cells, the vesicles contain a pool of GLUT-4 molecules. when the insulin receptors of these cells are activated, the vesicles move rapidly to the cell membrane and fuse with it, inserting the transporters into the cell membrane.
The membrane patches containing transporters are endocytosed when insulin action stops, preparing the vesicles for subsequent insulin exposure. phosphoinositol 3-kinase is activated by the insulin receptor, which causes the vesicles to migrate to the cell membrane
Most of the other GLUT transporters are not insulin-sensitive and are constitutively expressed in the cell membrane. Ex: GLUT-1 in RBC's and brain, GLUT-2 in the beta cells of the pancreas and GLUT-3 present in the brain and kidneys.",,B,C
Question 18,which of the following is responsible for the phase marked C to D in the given nerve action potential?,"a) Na+ influx
b) K+ influx
c) Na+ efflux
d) K+ efflux","The phase C to D in the given nerve action potential is caused by K+ efflux as a result of the opening of the K+ channels, resulting in repolarization.
The sequence of events occurring during an action potential is shown below
• point A represents the resting state where both channels are closed.
• Na+ channels open in response to depolarizing stimulus resulting in Na+ influx (option A). The initiation of action potential occurs only after a certain potential is reached, which is called the threshold potential represented by point B.
• After this, the sodium influx causes the opening of more Na+ channels through a positive feedback mechanism. Rapid depolarization occurs to reach point C.
• At point c, Na+ channels close and K+ channels open, causing repolarization due to K+ efflux.
• Point D represents continued depolarization due to K+ efflux.
• At point E, Na+ channels are reset and are ready to respond to another depolarizing stimulus. During this phase, the K+ channels remain open and slowly return to the closed state, causing after-hyperpolarization. As a stronger stimulus is required to reach the threshold potential, the excitability of nerve fibre is reduced at point E.
• As both channels close, the membrane returns to resting membrane potential back to point A.
Point B-D is a part of the refractory period. During this period, the application of even a stronger stimulus will not elicit an action potential.
The refractory period is divided into an absolute refractory period and a relative refractory period. During the absolute refractory period, the nerve will not be excited no matter how strong a stimulus is given. However, during the relative refractory period, stronger than normal stimuli can cause excitation.",621-539.PNG,D,609-531.PNG
Question 19,The given graph shows the effect of PTH on blood calcium and phosphate levels in an experimental animal. How does PTH increase plasma calcium levels?,"a) BY increasing osetoclastic activitY
b) By decreasing renal excretion of calcium
c) By increasing osteoblastic activity
d) By increasing osteoclastic activity and decreasing renal excretion of calcium","The parathyroid hormone increases the plasma calcium levels by increasing osteoclastic activity and decreasing renal excretion of calcium.
By regulating intestinal reabsorption, renal excretion, and the exchange of these ions between the extracellular fluid and bone, PTH offers a potent mechanism for controlling the concentrations of calcium and phosphate in extracellular fluid.
The parathormone (PTH) increases ca+2 concentration by:
• Increased reabsorption of ca+2 by renal tubules, decreasing the urinary ca+2 excretion
• Increasing bone resorption, leading to ca+2 release into the EcF
• Decreased phosphate reabsorption by the renal tubules, increasing the urinary excretion of phosphate
• conversion of 25-hydroxycholecalciferol to 1,25-dihydroxycholecalciferol which increases intestinal ca2+ absorption
Activation of the osteoclasts occurs due to activated osteoblasts and osteocytes that send secondary signals to the osteoclasts. Preosteoclast cells become mature osteoclasts when their receptors are activated by RANKL, a significant secondary signal. Activation of the osteoclastic system occurs in two stages: (1) immediate activation of the osteoclasts that are already formed and (2) formation of new osteoclasts.
PTH administration decreases proximal tubular reabsorption of phosphate ions, which results in a rapid loss of phosphate in the urine. At the same time that PTH reduces phosphate reabsorption, it also increases calcium reabsorption through renal tubules. This ultimately leads to a decrease in the renal excretion of calcium.
Furthermore, it increases the reabsorption of hydrogen and magnesium ions while decreasing the reabsorption of ions from amino acids, potassium, and sodium in a manner similar to how it affects phosphate. Distal tubules and the thick ascending loop of the Henle are the primary sites of the increased calcium reabsorption.",621-538.PNG,D,636-546.PNG
Question 20,"In the given cross-section of a muscle spindle, the structure marked below is innervated by which of the following motor nerve fibres?","a) Gamma
b) Alpha
c) Beta
d) Delta","In the given cross-section of a muscle spindle, the structure marked shows intrafusal muscle fibres, which are innervated by gamma(γ) motor neurons.
Each muscle spindle is 3 to 1o mm long and consists of 3 to 12 tiny intrafusal muscle fibers that are pointed at their ends and attached to the glycocalyx of the surrounding large extrafusal muscle fibers. There are two kinds of sensory endings in each spindle, a single primary (group Ia) ending and up to eight secondary (group II) endings.
Intrafusal fibers are of 2 types: (1) nuclear bag fibers - subdivided as dynamic and static nuclear bag fibers and (2) nuclear chain fibers.
Each intrafusal muscle fiber is a tiny skeletal muscle fiber. since there are either few or no actin and myosin filaments in the centre of each of these fibres, the centre does not contract when the ends do. It performs the role of a sensory receptor instead. The end portions that do contract are excited by small gamma(γ) motor nerve fibers which help control basic muscle tone.
There are two types of γ motor neurons- (a) dynamic that supplies dynamic nuclear bag fibers and (b) static that supply static nuclear bag fibers and nuclear chain fibers.
other options:
option B: Alpha (α) motor fibers supply the extrafusal muscle fibers which are the regular contractile units of the muscle. They are on an average 14 micrometers in diameter and these fibers branch many times after they enter the muscle and innervate the large skeletal muscle fibers at the motor endplate. A single alpha nerve fibre can stimulate anywhere between three to several hundred skeletal muscle fibres, which are collectively called the motor unit.
option C: Beta (β) motor fibers are for touch and pressure.
option D: Delta (δ) motor fibers are for pain and temperature.",622-540.PNG,A,637-548.PNG
Question 21,which of the following is responsible for pneumoperitoneal bradycardia following Co2 insufflation during laparoscopic surgery?,"a) Decreased afterload
b) vascular injury
c) Air embolism
d) peritoneal stretching","vagal stimulation due to peritoneal stretching is responsible for bradycardia following Co2 insufflation during laparoscopic surgery.
Carbon dioxide (Co2) and nitrous oxide (N2o) are used in pneumoperitoneum, a technique that enhances laparoscopic surgery by distending the abdominal cavity and splitting up its contents.
The physiologic effects of Co2 pneumoperitoneum can be divided into local and systemic effects:
Co2 pneumoperitoneum is associated with the risk of pathophysiological cardiovascular changes such as severe bradycardia, arrhythmia, and cardiac arrest requiring cardiopulmonary resuscitation. These changes are known to be associated with vagal-mediated cardiovascular reflexes triggered by rapid peritoneum distension due to insufflation.
This can be managed by desufflation of the abdomen, the use of vagolytic medications (such as atropine), and sufficient volume replacement.
Most people can tolerate the hemodynamic and metabolic effects of pneumoperitoneum for a brief duration, and most healthy people can tolerate them for a longer period of time. Long laparoscopic procedures can be challenging for patients whose cardiovascular systems are compromised.
In such cases, alternative gases like helium, neon and argon can be used. They do not cause any metabolic effects, but if they get direct access to the venous system, they can cause gas emboli because they are not as soluble in blood as Co2 and N2o.
Gas embolism is treated by positioning the patient in a left lateral decubitus position, head down, to trap the gas in the right ventricle's apex. The gas can then be aspirated out of the right ventricle using a rapidly placed central venous catheter.
Limiting intra-abdominal pressure (IAP) below 12-15 mmHg during insufflation is also effective in preventing pathophysiological changes of pneumoperitoneum.
| Local Effects: Peritoneal distention, vagal reaction, Elevated diaphragm, Altered venous return |
| --- |
| Systemic effects: Hypercarbia, Acidosis, Increased afterload, Increased catecholamines |
",,D,
Question 22,which of the following sodium transporters are present maximally in the early part of the PCT?,"a) 2,3,4
b) 2,4
c) 1, 2, 3
d) 1,4","The sodium transporters present in the early part of PCT are Na-K-ATPase, Na+-glucose cotransporter (SGLT) and Na+-H+ antiporter.
Reabsorption of sodium in different parts of the nephron are:
• Proximal convoluted tubule (PCT):
• Nearly 6o% of the filtered sodium is reabsorbed in the PCT. Solutes mainly absorbed in the proximal tubule are sodium, chloride, bicarbonate, phosphate, lactate, glucose, amino acids etc.
• Na+ is actively pumped from these cells into the interstitial space by Na-K ATPase in the basolateral membrane after travelling by cotransport or exchange via the tubular lumen into the tubular epithelial cells along its concentration and electrical gradients. It extrudes three Na+ in exchange for two K+ that are pumped into the cell.
• In early PCT, the main sodium channels used for reabsorption are Na+-glucose cotransporter (SGLT), Na+-H+ antiporter, Na+-amino acid cotransporter, Na+-phosphate cotransporter, etc.
• In distal PCT, due to high chloride concentration in the lumen, it favours NaCl reabsorption, driven by Cl- gradient.
• The total solute and water reabsorption are proportional to each other. Thus, the entire proximal tubule also reabsorbs nearly 6o% of the filtered water (isosmotic reabsorption).
• Loop of Henle:
• The thin descending limb has no active transport of Na+ outside the lumen but the loop is permeable to water, making the tubular fluid hypertonic.
• A thick ascending limb reabsorbs nearly 3o% of the Na+ by Na–2cl–K cotransporter, an example of secondary active transport. This loop is impermeable to water. since some of the solutes are reabsorbed and water is not reabsorbed, it dilutes the tubular fluid.
• Distal convoluted tubule: Approximately 7% of the filtered load of sodium chloride is reabsorbed in the early distal tubule. This occurs due to the presence of sodium chloride co-transporter. Even this segment dilutes the tubular fluid as it is impermeable to water.
• cortical collecting tubule: The remaining 3% of the filtered Na+ is absorbed via ENacs (epithelial sodium channels) in this duct. This portion is regulated by aldosterone to maintain homeostasis in Na+ balance.",,C,639-549.PNG
Question 23,which of the following statements is incorrect with respect to the baroreceptors present in the carotid sinus?,"a) They need the support of electromechanical transducers
b) They are located in the deep smooth muscle layer
c) Afferent fibres pass via cranial nerve IX
d) They express several non-selective cation channels","Baroreceptors are not located in the deep smooth muscle layer. They are located in the adventitia layer.
Baroreceptors are mechanoreceptors which respond to stretch stimuli. They are located in the heart and adventitia of the blood vessels. There are two types of baroreceptors: high-pressure arterial baroreceptors and low-pressure volume receptors. Arterial baroreceptors are located within the carotid sinuses and the aortic arch.
The carotid sinus is a small dilation of the internal carotid artery just above the bifurcation of the common carotid into external and internal carotid branches. The afferent nerve fibres from the carotid sinus form a distinct branch of the glossopharyngeal nerve (cN IX), the carotid sinus nerve.
Afferent signals from both the aortic and carotid sinus baroreceptors are sent to the nucleus tractus solitarius (NTS) and they create a negative feedback loop that keeps arterial blood pressure within normal limits.
By stimulating these arterial baroreceptors in response to vascular distension, elevated arterial blood pressure can be reflexively brought back to normal levels by decreasing peripheral sympathetic outflow and activating peripheral parasympathetic outflow.
Three subsequent functional processes must take place in order to convert a mechanical change in the arterial vasculature into an excitatory signal:
• vascular distension and the deformation of arterial baroreceptor terminals
• Mechanoelectrical transduction converts the mechanical deformation of arterial baroreceptor nerve terminals into baroreceptor membrane depolarization. Mechanosensitive ion channels such as the epithelial Na+ channels (ENacs), acid-sensing ion channels (ASIcs) and transient receptor potential (TRP) ion channels are responsible for mechanoelectrical transduction in arterial baroreceptor nerve terminals.
• Translation of membrane depolarization into action potentials via voltage-gated ion channels (Na+, ca2+ and K+).",nan,B,640-550.PNG
