NUMBER,QUESTION,OPTIONS,SOLUTION,IMAGE Q,ANSWER KEY,IMAGE A
Question 11,which neurotransmitter is secreted by the SA node in response to increased blood pressure?,"a) Acetylcholine
b) Epinephrine
c) Norepinephrine
d) Dopamine","Acetylcholine is released in response to increased blood pressure.
In response to raised BP, there is inhibition of sympathetic system and activation of parasympathetic system. Acetylcholine is the universal neurotransmitter of PNS.
Baroreceptors are stretch receptors located in the heart and the adventitia of the blood vessels. They are stimulated by the stretching of the walls of the blood vessels when there is an increased volume or blood pressure in the vessel. They are important in the immediate management of blood pressure. They are of two types: carotid sinus and aortic arch receptors (high-pressure regions) and cardiopulmonary receptors (low-pressure regions).
An increase in blood pressure stimulates the baroreceptors. These signals are transmitted through small Hering’s nerves to the glossopharyngeal nerves and then to the nucleus tractus solitarius (NTS) in the medulla. These signals release glutamate and activate the caudal ventrolateral medulla (CVLM). This in turn inhibits the rostral ventrolateral medulla (RVLM) considered the vasoconstrictor center for the brain and the heart.
Simultaneously, this pathway also excites the vagal parasympathetic center. The stimulation of the vagus results in a slowing of impulse generation in the SA node and a slowing of conduction velocity in the AV node.
These neural changes produce vasodilation, venodilation, hypotension, bradycardia, and a decrease in cardiac output.
• NTS: Nucleus Tractus Solitarius
• cvLM: caudal ventrolateral Medulla
• RvLM : Rostral ventrolateral Medulla (vasomotor center)
• cvc : cardiovagal center (cardioinhibitory center)
• IML: intermediolateral nucleus",,A,662-567.PNG
Question 12,Match the following hormones with their receptors.,"a) A-1, B-2, C-3, D-4
b) A-1, B-3, C-2, D-4
c) A-3, B-4, C-1, D-2
d) A-4, B-2, C-3, D-1","The correct answer is A-3, B-4, c-1, D-2.
Insulin binds to a receptor that has intrinsic tyrosine kinase activity. upon activation, the receptor phosphorylates itself and downstream signaling proteins. (A-3)
Acetylcholine acts on nicotinic receptors, which are ligand-gated ion channels. Binding of acetylcholine opens the channel, allowing ion flow (e.g., Na■ or K■). (B-4)
Growth hormone binds to its receptor, which lacks intrinsic kinase activity but recruits Janus Kinase (JAK) to phosphorylate downstream proteins and activate the STAT (Signal Transducer and Activator of Transcription) pathway. (c-1)
Thyroxine (and its active form, T3) binds to intracellular nuclear receptors. These hormone-receptor complexes act as transcription factors, regulating gene expression directly in the nucleus. (D-2)
| Hormone: Insulin, Acetylcholine, Growth Hormone, Thyroxine |
| --- |
| Receptor: Tyrosine Kinase, Ligand gated, JAK/STAT, Nuclear Receptor |
",,C,
Question 13,The o2 saturation with respect to Po2 is shown by the curve marked as 5. what happens to the oxygen Hb dissociation curve on transfusion of stored RBCs?,"a) 2
b) 3
c) 4
d) 1","when stored RBCs are transfused, the oxygen-hemoglobin dissociation curve typically shifts to the left but still retains its sigmoid shape as represented by the curve marked as 2.
This is due to reduced levels of 2,3-bisphosphoglycerate (2,3-BPG) in stored red blood cells.
2,3-BPG is a metabolite in RBCs that binds to hemoglobin and reduces its affinity for oxygen.
During storage, metabolic processes in RBCs slow down, leading to a depletion of 2,3-BPG. Lower 2,3-BPG levels make hemoglobin hold onto oxygen more tightly, impairing oxygen delivery to tissues. Hence, this increases hemoglobin's affinity for oxygen, shifting the curve to the left.
other options:
option B and C: show a right shift to the oxygen-hemoglobin dissociation curve.↑ in 2,3-BPG seen in increased anaerobic glycolysis leads to the right shift of the curve. Storage of blood causes depletion of 2,3-BPG, hence leading to left shift instead of right.",647-556.PNG,A,663-568.PNG
Question 14,Not seen in decompression sickness,"a) vision loss
b) Hearing loss
c) Hemodilution
d) Coagulopathy","Hemodilution is not seen in decompression sickness. Instead, hemoconcentration is seen in decompression sickness.
Hemodilution refers to the dilution of blood, usually due to excessive fluid intake or other medical conditions, but it is not a feature of decompression sickness.
Decompression sickness (DCS) is a condition that occurs when a person ascends too quickly after being exposed to high-pressure environments (such as deep-sea diving), causing nitrogen bubbles to form in the bloodstream and tissues.
other options:
option A: vision changes or loss can occur in DCS due to gas bubbles affecting the optic nerve or retinal circulation, leading to temporary or permanent vision impairment.
option B: Gas bubbles in DCS can also affect the auditory system, leading to hearing loss or tinnitus, a common feature of the condition.
option D: Decompression sickness can lead to coagulopathy, which refers to abnormal blood clotting due to the formation of nitrogen bubbles that disrupt the vascular system, potentially causing bleeding or clotting disorders.",,C,
Question 15,which of the following ovarian structures is responsible for the following finding?,"a) secondary follicle
b) Theca interna
c) Granulosa cell
d) corpus luteum","The ovarian structure responsible for the following finding is the corpus luteum.
The histological image shows a corkscrew appearance of the glands, and this is characteristic of the secretory phase of the endometrium in the menstrual cycle. This phase is stimulated by progesterone, which is secreted by the corpus luteum.
Endometrial Biopsy of the various stages of the ovarian cycle:
1. proliferative phase: The glands are simple, straight, and tubular glands. The lining of the glands shows pseudostratified columnar epithelium with mitotic figures, indicating active cell proliferation. The stroma is dense and compact, with numerous cells undergoing mitosis.
2. Early secretory phase: The initially straight glands begin to coil as the endometrium transitions into the secretory phase. Subnuclear vacuolation is seen in the epithelial cells of the endometrial glands, caused by the accumulation of glycogen at the base of the cells.
3. Late secretory phase: The glands become maximally tortuous and assume a distinctive ""saw-tooth"" appearance due to extreme coiling. They are filled with secretions rich in glycogen and glycoproteins, essential for supporting a potential embryo. The stroma is edematous.
other options:
option A: secondary follicle
The secondary follicle is a more advanced stage of follicular development following the primary follicle. It contains a fluid-filled cavity (antrum) surrounded by two layers: theca interna and theca externa.
option B and C: Theca interna and Granulosa cell
The theca interna is a layer of stromal cells just outside the basal lamina of the granulosa cells. They are composed of cuboidal endocrine cells with lipid droplets and abundant smooth endoplasmic reticulum, reflecting its role in steroidogenesis.
Granulosa cells line the interior of the follicle. cells are organized in layers, initially single-layered in primary follicles and multilayered in secondary follicles.",648-557.PNG,D,664-569.PNG
Question 16,which of the following does not form the inner component of photoreceptors?,"a) Mitochondria
b) Membranous disc
c) Golgi apparatus
d) Endoplasmic reticulum","Among the given options, the membranous disc does not form the inner component of photoreceptors but instead forms the outer component.
The other three options i.e., mitochondria, Golgi apparatus, and endoplasmic reticulum form the inner component of photoreceptors.
photoreceptors (rods and cones) are specialized neurons in the retina with distinct structural components:
• outer segment: contains membranous discs that have photopigments (like rhodopsin in rods and photopsins in cones) essential for light detection.
• Inner segment: contains cellular organelles responsible for metabolism and protein synthesis, such as mitochondria, Golgi apparatus, and endoplasmic reticulum.",,B,667-573.PNG
Question 17,which of the following does not stimulate catecholamine synthesis?,"a) Hyperglycemia
b) smoking
c) standing posture
d) Exercise","Hyperglycemia does not stimulate catecholamine synthesis. Instead, hypoglycemia stimulates catecholamine synthesis.
Catecholamine synthesis is primarily stimulated by various physiological stressors and factors that activate the sympathetic nervous system, such as physical exertion(exercise), changes in posture, or certain external stimuli like smoking.
other options:
option B: smoking stimulates catecholamine release through the activation of the sympathetic nervous system, which increases catecholamines like adrenaline and norepinephrine.
option C: when a person stands up, it can lead to orthostatic hypotension, which triggers the release of catecholamines to help increase blood pressure and maintain adequate perfusion.
option D: Exercise stimulates the sympathetic nervous system and increases catecholamine production to support increased heart rate, blood pressure, and metabolic demands.",,A,
Question 18,"while collecting a blood sample for serum calcium, which is easily alterable, which of the following should be prevented to measure it accurately?","a) If a tourniquet is needed, tie and release as soon as the sample is collected.
b) collecting after exercise.
c) Making a fist is not recommended.
d) Not collecting samples from patients immobilized for long periods of time","Blood collection after exercise should be prevented to measure serum calcium accurately.
option A: A prolonged tourniquet is usually avoided while drawing blood for calcium measurements since hemoconcentration also leads to an increase in serum calcium levels. Hence, the tourniquet should be released as soon as the sample is collected.
option C: Fist-clenching or forearm exercise can lead to falsely elevated ionized (free) calcium levels. Hence, making a fist while blood collection is not recommended.
option D: staying immobilised for long periods of time increases bone resorption and increases calcium levels. Hence, do not collect blood samples for serum calcium estimation in patients who are immobilized for long periods.",,B,
Question 19,which receptor contributes to static 2 point discrimination?,"a) Merkel cell
b) Meissner corpuscle
c) pacinian corpuscle
d) All of them","Merkel cell contributes to static 2 point discrimination.
Merkel cells are responsible for static two-point discrimination. These cells are specialized for detecting pressure and texture and are involved in the detection of fine touch. They provide information about the spatial resolution of tactile stimuli, which is essential for static two-point discrimination, where the ability to differentiate between two distinct points of touch is tested.
Merkel cells are expanded dendritic endings in the epidermis of glabrous (non-hairy) skin. They respond to sustained pressure and touch. They are slowly adapting receptors.
static vs. Dynamic Two-point Discrimination
static: Measures the ability to distinguish stationary points; mediated by Merkel cells (slow-adapting receptors).
Dynamic: Measures the ability to distinguish moving points; mediated by Meissner corpuscles (fast-adapting receptors).
other options:
option B: Meissner corpuscle: Meissner corpuscles are dendrites encapsulated in the connective tissue beneath the epidermis of glabrous (non-hairy) skin. They respond to tap and flutter (low-frequency vibration - 5-4OHz). They are rapidly adapting receptors.
option C: pacinian corpuscle: pacinian corpuscles are the largest cutaneous mechanoreceptor. They are present in the dermis of glabrous (non-hairy) and hairy skin. A pacinian corpuscle consists of a nerve ending encapsulated by concentric layers of connective tissue, giving it an onion-like appearance. They respond to fast vibration (6O-5OOHz) and deep pressure. They are rapidly adapting receptors.",,A,668-574.PNG
Question 20,Mitochondrial sheaths are found in which part of the sperm?,"a) Tail
b) Middle piece
c) principal piece
d) connecting piece","Mitochondrial sheaths are found in the middle piece of the sperm.
The middle piece is the segment of the sperm located just behind the head and neck.
It contains a spiral arrangement of mitochondria, forming the mitochondrial sheath around the central axoneme.
These mitochondria generate ATP, which provides the energy required for the flagellar movement of the sperm, enabling motility.
other options:
option A: Tail: comprises the middle piece, principal piece, and end piece and is primarily responsible for motility.
option c: Principle piece: Longest part of the tail which contains fibrous sheaths around the axoneme but lacks mitochondria.
option D: connecting piece: Links the head of the sperm to the tail (neck region). Does not contain mitochondrial sheaths.",,B,669-575.PNG
Question 21,Identify the correct option,"a) 1-Z line, 2-A band, 3-H Zone, 4-I band
b) 1-A band, 2-Z line, 3-H Zone, 4-I band
c) 1-T tubule, 2-I band, 3-H Zone, 4-A band
d) 1-T tubule, 2- A band, 3-I band, 4-H Zone","The correct marking is 1-Z line, 2-A band, 3-H Zone, 4-I band.
H Zone or H band denotes the less refractile region in the centre of A band.
• A band – Anisotropic / Dark band: Formed by thick filaments - Myosin
• I band – Isotropic / Light band: Formed by thin filaments – Actin, Troponin, Tropomyosin
• M line – seen in the centre of H band: Due to central bulge of A band
• Z line – seen in the centre of each I band: Narrow line with high refractile material appearing dark.",650-559.PNG,A,670-577.PNG
Question 22,which of these drug transport systems do not require ATP?,"a) 1,2,3
b) 2,3,4
c) 3,4,5
d) 1,2,5","Paracellular transport, simple Diffusion and Facilitated diffusion do not require ATP as they are all passive transport mechanisms.
1: simple diffusion : simple diffusion is a passive transport mechanism where molecules (water, carbon dioxide, nitrogen) move from an area of high concentration to an area of low concentration and is not carrier mediated.
2: Paracellular : Paracellular transport involves movement of molecules through tight junctions between cells without the need for energy (ATP).
3: Facilitated diffusion : This also occurs along a concentration gradient, but involves carrier proteins to help move the drug across the membrane. No ATP is used because the process is still passive (driven by the concentration gradient).
4: Antiport (Na/K ATPase): Antiport transport system actively moves ions (Na+, K+) against their concentration gradient using ATP in the opposite direction. It is a form of primary active transport.
5: symport : Two substances are transported in the same direction across a membrane. ATP is required to move substances against their gradients, often via a secondary active transport mechanism.",650-558.PNG,A,
Question 23,choose the correct options from the given statements ofthe enteric nervous system-,"a) 1,2,3
b) 1,4
c) 1,3
d) 2","The enteric nervous system functions independently of the brain and spinal Cord. (statement 2)
statement 2: Functions independent of brain and spinal cord: The enteric nervous system is often referred to as the ""second brain"" because it can function independently of the central nervous system (CNs). It has its own reflex circuits and can control gut motility, secretion, and blood flow without input from the brain or spinal cord, although it can be influenced by them.
statement 1: The vagus is the only afferent from the gut: while the vagus nerve does provide significant afferent (sensory) input from the gut, other nerves, such as those from the pelvic splanchnic nerves, also contribute to afferent pathways. Therefore, the vagus is not the only afferent nerve.
statement 3: ■Myenteric plexus in the lamina propria: The myenteric plexus is located between the circular and longitudinal muscle layers of the gut, not in the lamina propria (which is part of the mucosal layer of the gut).
statement 4: Exclusively under the influence of nerves: The enteric nervous system is influenced by nerves, but it also responds to hormonal and immune system signals. Therefore, it is not exclusively under neural influence.
statement 5: only parasympathetic connects enteric to CNs: Both parasympathetic and sympathetic connect the enteric nervous system to the central nervous system. Not just the parasympathetic.
The enteric nervous system consists of submucosal and myenteric plexi. This Plexi can function independently and is often referred to as the ‘little brain’. The enteric nervous system regulates gastrointestinal (GI) function and is connected to the central nervous system by parasympathetic and sympathetic fibers.
The myenteric (Auerbach’s) plexus is present between the longitudinal and circular muscle layers. It innervates both these layers along the entire length of the GI tract. It primarily controls GI motility. on stimulation, it has the following effects:
• Increased tone of the GI wall
• Increased intensity and rate of rhythmic contractions
• Increased velocity of excitatory wave conduction
some of the myenteric plexus neurons primarily release vasoactive inhibitory peptide (VIP), which causes the relaxation of the GI sphincters.
The submucosal (Meissner’s) plexus is found between the mucosa and the circular muscle layers. It innervates the GI glands, endocrine cells, and submucosal blood vessels. It primarily controls GI secretions, absorption, and local blood flow.
The parasympathetic innervation of the plexi is from the vagus and pelvic nerves. They release either acetylcholine or substance P. It generally increases GI motility and secretion.
The sympathetic innervation is from the celiac, superior mesenteric, inferior mesenteric, and hypogastric sympathetic ganglia. It generally inhibits GI motility and stimulates sphincteric contraction.",,D,
Question 24,what causes decrease in GFR?,"a) Decrease in glomerular coefficient
b) Decrease in glomerular oncotic pressure
c) Increase in glomerular hydrostatic pressure
d) Decrease of Bowman's hydrostatic pressure","Decrease in glomerular coefficient causes decrease in GFR.
The glomerular filtration coefficient (kf) is a measure of how efficiently the glomerulus filters blood into the kidney tubules. It depends on two key factors:
• surface Area for Filtration: Greater surface area means higher filtration.
• Permeability of the Glomerular Membrane: Higher permeability leads to greater filtration.
Glomerular filtration rate (GFR) is the volume of fluid filtered from the renal glomerular capillaries into the Bowman's capsule per unit time.
The GFR is determined by the sum of the hydrostatic and colloid osmotic forces across the glomerular membrane, which gives the net filtration pressure. It is dependent on Glomerular kf (glomerular ultrafiltration coefficient) also.
Mathematically, it can be expressed as follows:
GFR= kf [PG + πB -PB- πG]
Forces favoring Filtration
• PG: Glomerular hydrostatic pressure (option C)
• πB: Bowman’s capsule oncotic pressure
Forces opposing Filtration
• PB: Bowman’s capsule hydrostatic pressure (option D)
• πG: Glomerular capillary oncotic pressure (option B)
The formula for glomerular filtration rate (GFR) incorporates kf:
• A high kf means efficient filtration (e.g., in healthy kidneys)-indicates high GFR
• A low kf {occurs when the surface area is reduced (e.g., due to glomerular damage) or the membrane becomes less permeable (e.g., in diabetic nephropathy)}- indicates low GFR.
kf is essential for maintaining proper kidney function, as it directly affects how well the kidneys filter blood to form urine.",,A,
Question 25,A 7o-year-old man with a BP of 17o/1oommHg. what is the reason for the increased pulse pressure in this patient?,"a) Decreased arterial compliance
b) Increased cardiac output
c) Increased sympathetic outflow
d) Increased myocardial contractility","pulse pressure increases with age due to decreased arterial wall compliance.
Diastolic blood pressure falls after 6o years of age due to increased arterial stiffness and decreased compliance, often associated with arteriosclerosis. As the left ventricle contracts against stiffer, less compliant arteries, systolic blood pressure also increases.
As a result of these two changes, pulse pressure increases (↑pp = ↑sBp - ↓DBp)
The factors that affect the pulse pressure:
• the stroke volume output of the heart
• the compliance or total distensibility of the arterial walls
• the character of ejection from the heart during systole (less important)
pulse pressure = stroke volume/ arterial compliance
widened pulse pressure (> 4o mm Hg) occurs with several diseases such as:
• Aortic regurgitation
• Aortic sclerosis
• severe iron deficiency anaemia
• Arteriosclerosis
• Hyperthyroidism
In the majority of these cases, systolic pressures increase while diastolic pressures remain near normal.",,A,
Question 26,Physiological dead space :,"a) can be measured by spirometry
b) Is lesser than anatomical dead space
c) Represents inadequately ventilated alveoli
d) Represents inadequately perfused alveoli","physiological dead space represents inadequately perfused alveoli.
physiological dead space is the part of the respiratory system where no gas exchange occurs. It includes:
• Anatomic dead space: Air in the conducting airways (nose, trachea, bronchi) that doesn't reach the alveoli.
• Alveolar dead space: Air in alveoli that are ventilated but not perfused by blood.
Together, it represents the total volume of air that doesn't participate in oxygen and carbon dioxide exchange.(option B)
Anatomical dead space refers to the volume of all the space of the respiratory system other than the alveoli that do not participate in gas exchange. The anatomical dead space is not altered with a change in ventilation.
In healthy individuals:
• Anatomical dead space 〓 15o mL.
• Alveolar dead space is usually zero (increased in diseased conditions).
Alveolar Dead space represents inadequately perfused alveoli (wasted ventilation). (option c)
In normal individuals, physiological dead space remains unaltered and is equal to the anatomical dead space (volume of all the space of the respiratory system other than the alveoli that do not participate in gas exchange).
Dead space cannot be measured using spirometry. (option A)",,D,
Question 27,what contributes to the latent period of muscle twitch?,"a) 1,2,4
b) 1,2,3
c) 3,4
d) 2,3","Neuromuscular transmission, Excitation contraction coupling and transmission impulse from nerve coupling contribute to latent period of muscle twitch.
The latent period of a muscle twitch is the brief delay between the application of a stimulus (such as a nerve impulse) and the onset of muscle contraction. During this period, several physiological processes occur, but neuromuscular transmission and excitation-contraction coupling primarily contribute to this delay.
Neuromuscular transmission: The action potential travels down the motor neuron to the neuromuscular junction. Acetylcholine (Ach) is released into the synaptic cleft and binds to receptors on the muscle fiber's sarcolemma, triggering an action potential in the muscle fiber. (statement 1)
Excitation-contraction coupling: The action potential propagates along the sarcolemma and into the transverse (T) tubules. This triggers the release of calcium ions from the sarcoplasmic reticulum into the cytosol. calcium binds to troponin, initiating the interaction of actin and myosin filaments. (statement 2)
Reuptake of calcium back into the sarcoplasmic reticulum: This occurs during the relaxation phase, not the latent period. (statement 3)
Transmission of impulse from nerve: This is a part of neuromuscular transmission and is involved in the latent period. (statement 4)",,A,
