NUMBER,QUESTION,OPTIONS,SOLUTION,IMAGE Q,ANSWER KEY,IMAGE A
Q11,which of the following is false regarding the anatomy of the adrenal glands?,"a) The right adrenal gland is semi lunar in shape
b) The left adrenal gland is closely related with tail of pancreas and spleen
c) The adrenals are yellow on gross appearance
d) The adrenals are retroperitoneal in location","option A is false as the right adrenal gland is pyramidal in shape while the left adrenal gland is semi-lunar/crescent shaped.
The adrenal glands, also called the supra-renal glands, are endocrine glands which are located at the upper pole of each kidney. They are grossly yellow in appearance and are retroperitoneal in location.
The left adrenal gland is related to the spleen, stomach and tail of pancreas with splenic artery.",,A,348-359.PNG
Q12,The sulcus located deep to the marked structure is?,"a) central sulcus
b) stem of the lateral sulcus
c) Inferior frontal sulcus
d) superior temporal sulcus","The area marked by an arrow in the given image is pterion and the stem of the lateral sulcus lies under it.
The pterion is an H-shaped sutural junction between four bones of the skull: Frontal, squamous part of the temporal, Greater wing of the sphenoid, parietal bone.
The surface of the cerebrum consists of folds called gyri separated by fissures called sulci. The lateral sulcus, also called the sylvian Fissure, separates the frontal lobe from the temporal lobe.
The structures lying deep to the pterion are:
• The anterior branch of the middle meningeal artery
• The middle meningeal vein
• The stem of the lateral sulcus (sylvian fissure)",243-242.PNG,B,
Q13,Given below is an illustration of a transverse section of the heart. Identify the marked structure.,"a) sub-aortic curtain
b) posterior leaflet of mitral valve
c) Aortic valve leaflet
d) Anterior aortic sinus","The marked structure is the sub-aortic curtain. It is also called the trigonum fibrosum sinistrum.
The fibrous skeleton of the heart is formed by fibrous tissue that is continuous between the atrio-ventricular and arterial orifices. They exist to keep the valves competent, allow attachment of cardiac musculature, and act as an insulating layer for the conducting system of the heart.
The trigonum fibrosum sinistrum is between the mitral valve and the aortic valve.",328-342.PNG,A,350-360.PNG
Q14,Identify the structure marked as A.,"a) Intra-pulmonary bronchus
b) Terminal bronchiole
c) Respiratory bronchiole
d) Alveolar sac","The arrow-marked structure in the given image is the terminal bronchiole. It can be identified by the absence of cartilage, which would be present in the bronchus, and the presence of cilia and stratified columnar epithelium.
The intrapulmonary passages: Trachea → Main Bronchi → Lobar Bronchi → segmental Bronchi → Terminal Bronchiole → Respiratory Bronchiole → Alveolar Duct → Alveolar sac → Alveoli
Terminal bronchioles represent the most distal parts of the conducting passage. Each terminal bronchiole ends by dividing into respiratory bronchioles.",329-343.PNG,B,352-363.PNG
Q15,The fibres of the internal oblique muscle and transverse abdominus muscle contribute to which boundaries of the inguinal canal walls:,"a) ii and iv
b) i, ii and iv
c) i and iii
d) iii and iv","The fibres of the internal oblique muscle and transverse abdominus muscle contribute to the roof and posterior wall of the inguinal canal walls.
The boundaries of the inguinal canal walls are as follows:
• Anterior wall: Formed by the external oblique aponeurosis.
• Roof: Formed by the arched fibres of the internal oblique and transversus abdominis muscles.
• Floor: Formed by the grooved upper surface of the Abdomen and pelvis inguinal ligament.
• posterior wall: consists of the transversalis fascia and conjoint tendon.",,A,
Q16,which of the following is a function of the marked layer?,"a) Gluconeogenesis
b) sodium and water retention
c) Increased sex hormones
d) Immune cell interaction","The image shows a histological section of the adrenal gland and the layer marked is the outermost layer, ie, the zona glomerulosa, which secretes the mineralocorticoid - aldosterone, responsible for sodium and water retention.
Based on structure and function, the adrenal cortex has three zones, which from outer to inner, are:
• zona glomerulosa: Secretes mineralocorticoids (aldosterone).
• zona fasiculata: secretes glucocorticoids (cortisol and corticosterone) - which induce gluconeogenesis (option A) and mediates anti-inflammatory and immunosuppresive effects (option D).
• zona reticularis: secretes sex steroids (option C).",330-344.PNG,B,353-364.PNG
Q17,A patient's right hip drops when he takes the right foot off the ground. which of the following would not be involved in the patient?,"a) superior gluteal nerve
b) Gluteus medius
c) Gluteus minimus
d) sciatic nerve","A patient with dropping of the right hip on lifting the right foot off the ground, has a positive Trendelenburg’s sign. The sciatic nerve would not be involved.
A positive Trendelenburg's sign is seen in the paralysis of the gluteus medius and gluteus minimus muscles, both of which are supplied by the superior gluteal nerve. In the scenario mentioned, since the patient has dropping of the hip on the right side, the structures on the left side would be affected.",331-346.PNG,D,354-365.PNG
Q18,which of the following statements is incorrect about the anomaly shown below?,"a) It occurs due to the persistance of prechordal plate
b) It occurs due to the defective migration of primordial cells to the genital ridge
c) It contains skin, cartilage and bone
d) It is a benign tumor of coccyx","The image shows a sacrococcygeal teratoma, which occurs due to the persistence of pluripotent cells of the primitive streak in the sacrococcygeal region.
sacrococcygeal teratomas occur due to remnants of pluripotent cells from the primitive streak due to defective migration of the cells (option B). As these cells are from the epiblast, teratomas contain tissues from all germ layers which may include skin, hair, cartilage and bone (option C). These tumors are benign in nature (option D), but may rarely become malignant.",331-345.PNG,A,356-367.PNG
Q19,Identify the arrow-marked structure.,"a) carina
b) superior vena cava
c) pulmonary Trunk
d) Arch of Aorta","The arrow marks the bifurcation of the pulmonary trunk.
The image shows a cross section of a cadaver at the T5 vertebral level. This corresponds anteriorly to the level of the sternal angle, and is also the level of division between the superior and inferior mediastinum.
At this level, the other structures visible are:
• The origin and termination of the arch of aorta.
• The superior vena cava (option B).
• The bifurcation of the pulmonary trunk.
• The left and right main bronchi.",332-347.PNG,C,357-369.PNG
Q20,what is the role of the marked structure in the given image?,"a) Motor function
b) Reward-punishment
c) Judgement
d) Memory","The marked structure is the subthalamic nucleus, which is a part of the basal ganglia and is concerned with motor function.
The basal ganglia refers to the mass of grey matter located within the cerebral white matter and is responsible for a number of coordinated functions including the control of extra-pyramidal pathways for motor coordination. A lesion at subthalamic nuclei leads to loss of inhibitory effect of the indirect pathway resulting in dopaminergic overactivity responsible for features of hemiballismus.
other options:
option B: Reward-punishment is associated with the prefrontal area.
option C: Judgement is controlled by the frontal lobe.
option D: Memory is controlled by the hippocampus.",333-348.PNG,A,358-371.PNG
Q21,which of the following muscles are supplied by the lateral plantar nerve?,"a) 2 and 5
b) 3 and 4
c) 1 and 3
d) 2 and 4","From the given list, the muscles supplied by the lateral plantar nerve are the flexor digitorum accesorius and the first interossei.
The sole of the foot is supplied by the medial and lateral plantar nerves which are both branches of the tibial nerve.
All the muscles of the sole of the foot are supplied by the lateral plantar nerve, except for the following four muscles which are supplied by the medial plantar nerve:
• Abductor hallucis
• Flexor digitorum brevis
• Flexor hallucis brevis
• First lumbrical",,A,359-373.PNG
Q22,The marked structure sends efferents to which nucleus of the thalamus?,"a) pulvinar
b) ventro-postero-lateral nucleus
c) Anterior nucleus
d) Lateral nucleus","The marked structure in the given coronal section of the brain is the fornix. The fornix carries associations from the hippocampus to the anterior nucleus of the thalamus via the mamillary bodies.
The papez circuit is a part of the limbic system concerned with the control of emotional behaviour and memory.
It consists of the following structures:
• Hippocampus
• Mamillary body
• Anterior thalamus
• cingulate gyrus",334-349.PNG,C,362-377.PNG
Q23,"on neurologic examination, a patient is not able to identify an object but is able to recognize the object from its texture, colour and pattern. which of the following is likely to have been affected?","a) occipital lobe
b) Lateral parietal lobe
c) Medial parietal lobe
d) Inferior temporal lobe","The clinical scenario suggests that the patient has visual agnosia and the likely site of involvement would be the inferior temporal lobe.
Agnosia refers to the inability to visually identify objects and is also called optic aphasia. Associative visual agnosia is the inability to visually identify objects in the absence of visual impairment, with ability to identify the object using other sensory modalities. This occurs due to lesions of occipito-temporal junction, which is present in the inferior temporal lobe.
stereognosis is the ability to identify an object by a perception of the form and nature of an object without looking at it. In the given scenario, the patient is able to recognize the object from its texture and pattern which indicates that stereognosis is intact.",,D,
Q24,Apocrine glands are present in which of the following?,"a) Face
b) scalp
c) palms and soles
d) Axilla","Apocrine glands are present in the axilla.
Exocrine glands can be classified into three subtypes, based on the manner in which their secretions are poured out of the cells: Apocrine, Merocrine, Holocrine.
In apocrine glands, the apical parts of the cells are shed off to discharge the secretion. Examples of apocrine glands are :
• secretion of milk fat by mammary glands
• Atypical sweat glands in the axilla, perianal region, periumbilical skin, mons pubis.
• ceruminous glands of the external auditory meatus are modified apocrine glands",335-350.PNG,D,363-378.PNG
Q25,which of the following is a tributary of the inferior vena cava?,"a) Left inferior phrenic vein
b) Left supra-renal vein
c) Left gonadal vein
d) Right ascending lumbar vein","The left inferior phrenic vein is a tributary of the inferior vena cava (IVC).
From inferior to superior, the following vessels are direct tributaries of the IVC:
• Common iliac veins
• Median sacral vein
• Four pairs of lumbar veins
• Right gonadal vein
• Renal veins (both left and right)
• Right supra-renal vein
• Hepatic veins
• Inferior phrenic veins (both left and right)
other options:
option B: The left supra-renal vein drains into the left renal vein.
option C: The left gonadal vein drains into the left renal vein.
option D: The right ascending lumbar vein joins the subcostal vein on the right side to form the azygos vein.",nan,A,365-381.PNG
