NUMBER,QUESTION,OPTIONS,SOLUTION,IMAGE Q,ANSWER KEY,IMAGE A
Question 11,which of the following causes an increase in Ach release from the presynaptic neuron?,"a) potassium channel blocker
b) sodium channel blocker
c) calcium channel blocker
d) chlorine channel blocker","potassium channel blockers cause an increase in Ach release from the presynaptic neuron.
presynaptic potassium channel block promotes the activation of voltage-gated calcium channels. This leads to a release of acetylcholine in the neuromuscular junction.
Aminopyridines (k+ channel blockers) are used in the treatment of Lambert-Eaton myasthenic syndrome which helps to improve muscle strength.",,A,
Question 12,"Apart from mu-opioid receptors, on which other receptor does tramadol act?","a) Anticholinergic
b) 5HT1a inhibition
c) serotonergic and norepinephrine reuptake inhibition
d) Antihistaminic","Tramadol inhibits the reuptake of serotonin and norepinephrine, apart from its action on the mu-opioid receptor.
It is a synthetic codeine analog that is a mu-opioid receptor agonist.
Tramadol is a centrally acting analgesic used in the treatment of mild to moderate pain.",,C,
Question 13,In which of the following conditions is non-pulsatile dosing of GnRH agonist not used?,"a) Male infertility
b) Endometriosis
c) precocious puberty
d) prostate cancer","pulsatile dose of GnRH agonist is used in the treatment of male infertility.
pulsatile administration of GnRH agonists results in increased FSH and LH secretion and is used to treat male and female infertility.
Non-pulsatile or continuous dose of GnRH agonist results in suppression and decreased concentrations of gonadotropins LH and FSH. They are used in:
• Endometriosis
• uterine fibroids
• central precocious puberty
• ca prostate
• ca ovary and breast
• controlled ovary stimulation",,A,
Question 14,which of the following cannot be used to decrease intraocular pressure in glaucoma?,"a) Dexamethasone
b) Acetazolamide
c) Apraclonidine
d) Mannitol","Dexamethasone is a long-acting glucocorticoid and is not used to decrease the intraocular pressure in glaucoma.
Acetazolamide, apraclonidine, and mannitol are used in lowering intraocular pressure in glaucoma.",,A,
Question 15,prucalopride is a ______.,"a) 5HT2a agonist
b) 5HT2b agonist
c) 5HT4 antagonist
d) 5HT4 agonist","prucalopride is a specific 5HT4 receptor agonist which increases bowel movements.
It is approved for use in women with chronic constipation where other laxatives have failed to provide relief.",,D,
Question 16,Z track technique is used for?,"a) Administration of nicotine patches
b) Monitoring of carbamazepine therapy
c) Administration of long acting depot antipsychotics
d) Monitoring of lithium therapy","The Z-track technique is used for the intramuscular administration of long-acting depot antipsychotics.
Advantages:
• The 'Z-track' prevents leakage of the medication into the subcutaneous tissue and skin staining through the tract to the surface of the skin
• pain intensity is also reduced",,C,IMAGE A;1036-739.PNG
Question 17,Tafenoquine is used in which of the following conditions?,"a) Radical cure of plasmodium vivax
b) prophylaxis of malaria in pregnancy
c) Treatment of severe falciparum malaria
d) Treatment of malaria in children <2 years","Tafenoquine is used in the radical cure of Plasmodium vivax. Total eradication of plasmodium species which includes clinical curative and hypnozoites phase are called radical cure.
Primaquine and tafenoquine (derivative of primaquine) have very high activity against the latent tissue forms (hypnozoites) of the species. It is primarily used for the chemoprophylaxis and radical cure of P. vivax and P. ovale infections.",,A,
Question 18,which is not given in wilson's disease?,"a) zinc
b) penicillamine
c) calcium citrate
d) Trientine","calcium citrate is not used in the treatment of wilson's disease.
The drugs used in the management of wilson's disease are:
chelating agents: These drugs bind to copper to form complexes that get excreted in the urine. D-penicillamine and trientine are first-line drugs in symptomatic patients with hepatic diseases.
• D-penicillamine: It is the recommended drug due to its availability and cost-effectiveness as compared to trientine. since it is an antagonist to pyridoxine, supplementation of pyridoxine is required. It can precipitate various adverse effects including aplastic anemia, myasthenia gravis, and membranous nephropathy. It can also worsen neurological symptoms
• Trientine: It is administered in those who cannot tolerate D-penicillamine
• Tetrathiomolybdate: It has been identified to be effective in patients with neuropsychiatric manifestation
Elemental zinc:
• zinc blocks the intestinal absorption of copper by inducing metallothionein (endogenous chelator in enterocytes)
• It is commonly used as a maintenance therapy along with chelating agents. It can also be used as first-line therapy in pregnancy",,C,
Question 19,what dose of epinephrine is used in anaphylactic shock?,"a) 1:1oooo I.V. - 1o ml
b) 1:1ooo I.M. - o.5 ml
c) 1:1ooo I.M. - 1 ml
d) 1:1ooo I.V. - o.5 ml","Epinephrine (1:1ooo solution) o.5 ml via intramuscular route is preferred in the treatment of anaphylactic shock.
For intravenous use, 1:1ooo adrenaline must be further diluted to 1:1o,ooo and should be used very cautiously as slow bolus.
There is a much greater risk of causing harmful side effects by either inappropriate dosage or misdiagnosis of anaphylaxis when using IV adrenaline. Hence, IM injection is preferred over intravenous (IV) bolus because it is faster in many situations and safer (lower risk of cardiovascular complications, such as severe hypertension and ventricular arrhythmias).
For intramuscular, subcutaneous, and inhalational (nebulization) routes of administration, 1:1ooo dilution can be used.
In cardiac arrest, the 1:1ooo adrenaline must be diluted to 1:1o,ooo for IV use. The recommended dose of epinephrine is 1mg 〓 1o mL of 1:1o,ooo solution IV administered every 3 to 5 minutes during resuscitation as per the CPR guidelines.
Epinephrine is also used in the treatment of hypotension, to induce local vasoconstriction to reduce the diffusion of local anaesthetics and to induce bronchodilation in asthma and COPD.",,B,
Question 20,which of the following is true about tedizolid?,"a) Active against gram positive organisms
b) poor oral bioavailability
c) Active against anaerobes
d) causes peripheral neuropathy","Tedizolid is active against gram-positive organisms.
Tedizolid belongs to the class of oxazolidinones. It has poor activity against most gram-negative bacteria and anaerobes. It inhibits protein synthesis by binding to the P site of the 5oS ribosomal subunit.
It is used for the treatment of skin and soft tissue infections, respiratory tract infections caused by streptococci, and S. aureus including MRSA.
Common adverse effects include myelosuppression leading to anemia, leukopenia, thrombocytopenia, and pancytopenia.",,A,
